CarID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
2483,Toyota,2023,3.0,Diesel,Automatic,21866,Used,22838.88,Prius
2484,Ford,2012,1.5,Hybrid,Automatic,195733,Used,6405.65,Mustang
2485,Audi,2005,3.2,Diesel,Automatic,124459,New,7779.01,Q7
2486,Chevrolet,2014,2.2,Petrol,Manual,97399,Used,11669.94,Equinox
2487,Chevrolet,2013,3.1,Diesel,Automatic,155520,Used,7171.11,Tahoe
2488,Ford,2018,4.5,Diesel,Automatic,141392,Used,12193.88,Focus
2489,Subaru,2006,3.8,Petrol,Manual,182167,Used,2322.66,Forester
2490,Honda,2015,4.2,Petrol,Automatic,41509,Used,12378.13,CR-V
2491,Chevrolet,2010,3.1,Diesel,Automatic,65732,Used,8815.0,Equinox
2492,Tesla,2006,0.0,Electric,Automatic,127649,Used,11238.61,Model Y
2493,Tesla,2007,0.0,Electric,Automatic,125457,Used,12642.58,Model 3
2494,Honda,2009,2.5,Petrol,Automatic,89253,Used,7295.81,Accord
2495,Honda,2001,1.8,Petrol,Automatic,179285,Used,1500,Fit
2496,Kia,2003,3.6,Petrol,Manual,44960,Used,4146.41,Rio
2497,Ford,2014,3.2,Diesel,Automatic,139038,New,10005.19,Explorer
2498,Hyundai,2007,2.4,Petrol,Automatic,183251,Used,2568.98,Elantra
2499,Honda,2000,1.8,Diesel,Automatic,105978,Used,1541.78,Fit
2500,BMW,2005,2.6,Petrol,Automatic,162608,Used,7400.56,X5
